ten_cong_ty,ma_so_thue,slug
CÔNG TY TNHH HỆ THỐNG HD – CHI NHÁNH HD MART SỐ 5, 0110320443-003,/0110320443-003-cong-ty-tnhh-he-thong-hd-chi-nhanh-hd-mart-so-5
CÔNG TY TNHH SẢN XUẤT XÂY DỰNG VÀ THƯƠNG MẠI TUẤN PHÁT, 0110606844,/0110606844-cong-ty-tnhh-san-xuat-xay-dung-va-thuong-mai-tuan-phat
CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI VÀ VẬN TẢI GIA HUY, 0110606178,/0110606178-cong-ty-tnhh-xay-dung-thuong-mai-va-van-tai-gia-huy
CÔNG TY TNHH THIẾT BỊ SỐ MAV, 0110594606,/0110594606-cong-ty-tnhh-thiet-bi-so-mav
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TẢO OANH, 0110570919,/0110570919-cong-ty-tnhh-san-xuat-va-thuong-mai-tao-oanh
CÔNG TY TNHH ĐÀO TẠO UNIBEE, 0110556784,/0110556784-cong-ty-tnhh-dao-tao-unibee
CÔNG TY TNHH KINH DOANH VÀ XÂY DỰNG TOÀN PHÁT, 0110497144,/0110497144-cong-ty-tnhh-kinh-doanh-va-xay-dung-toan-phat
CÔNG TY TNHH TƯ VẤN DU HỌC SKYTREE, 0110489753,/0110489753-cong-ty-tnhh-tu-van-du-hoc-skytree
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI GREEN FOOD, 0110461236,/0110461236-cong-ty-tnhh-dich-vu-thuong-mai-green-food
CÔNG TY TNHH CHANNO SUPPLY CHAIN, 0110448806,/0110448806-cong-ty-tnhh-channo-supply-chain
CÔNG TY TNHH HƯNG THỊNH CPS, 0110441938,/0110441938-cong-ty-tnhh-hung-thinh-cps
CÔNG TY TNHH THỂ THAO AN CHI, 0110424298,/0110424298-cong-ty-tnhh-the-thao-an-chi
CÔNG TY CỔ PHẦN ĐẦU TƯ KIẾN TRÚC HOÀNG SƠN, 0110417188,/0110417188-cong-ty-co-phan-dau-tu-kien-truc-hoang-son
CÔNG TY TNHH CÔNG NGHỆ FDT8, 0110417526,/0110417526-cong-ty-tnhh-cong-nghe-fdt8
CÔNG TY CỔ PHẦN Y KHOA CHUYÊN TÂM, 0110414652,/0110414652-cong-ty-co-phan-y-khoa-chuyen-tam
CÔNG TY CỔ PHẦN KIẾN TRÚC X2, 0110270954,/0110270954-cong-ty-co-phan-kien-truc-x2
CÔNG TY TNHH THƯƠNG MẠI XÂY LẮP VÀ GIẢI PHÁP CÔNG NGHIỆP KING POWER, 0110269652,/0110269652-cong-ty-tnhh-thuong-mai-xay-lap-va-giai-phap-cong-nghiep-king-power
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HOMETEZ, 0110263932,/0110263932-cong-ty-tnhh-thuong-mai-dich-vu-hometez
CÔNG TY TNHH VẬN TẢI VÀ THƯƠNG MẠI HÙNG CƯỜNG 889, 0110224940,/0110224940-cong-ty-tnhh-van-tai-va-thuong-mai-hung-cuong-889
CÔNG TY TNHH AUTO BẠCH GIA, 0110182634,/0110182634-cong-ty-tnhh-auto-bach-gia
CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI SƠN NGHIÊM, 0110145978,/0110145978-cong-ty-tnhh-xay-dung-va-thuong-mai-son-nghiem
CÔNG TY TNHH TNHH DV & TM TÂM ANH CM, 0110066028,/0110066028-cong-ty-tnhh-tnhh-dv-tm-tam-anh-cm
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NHT VIỆT NAM, 0110038278,/0110038278-cong-ty-tnhh-thuong-mai-dich-vu-nht-viet-nam
CÔNG TY CỔ PHẦN GREEN VICTORY, 0109940587,/0109940587-cong-ty-co-phan-green-victory
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TỔNG HỢP KIM KHÍ THÁI NGUYÊN, 0109935604,/0109935604-cong-ty-tnhh-san-xuat-va-thuong-mai-tong-hop-kim-khi-thai-nguyen
CÔNG TY TNHH TƯ VẤN BẤT ĐỘNG SẢN LÊ HẬU, 0109932603,/0109932603-cong-ty-tnhh-tu-van-bat-dong-san-le-hau
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ VẬN TẢI MB, 0109931864,/0109931864-cong-ty-tnhh-thuong-mai-va-dich-vu-van-tai-mb
CÔNG TY TNHH NHUNG MẠNH, 0109926462,/0109926462-cong-ty-tnhh-nhung-manh
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ DITI VIỆT NAM, 0109895415,/0109895415-cong-ty-tnhh-thuong-mai-va-dich-vu-diti-viet-nam
CÔNG TY CỔ PHẦN TẬP ĐOÀN ZZO, 0109858815,/0109858815-cong-ty-co-phan-tap-doan-zzo
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NGUYỄN THƯƠNG, 0109816438,/0109816438-cong-ty-tnhh-thuong-mai-va-dich-vu-nguyen-thuong
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ TP 26, 0109755418,/0109755418-cong-ty-tnhh-thuong-mai-va-dich-vu-tp-26
CÔNG TY TNHH THƯƠNG MẠI AGRI MEKONG, 0109748731,/0109748731-cong-ty-tnhh-thuong-mai-agri-mekong
CÔNG TY TNHH ĐẦU TƯ TL GARDEN, 0109715648,/0109715648-cong-ty-tnhh-dau-tu-tl-garden
CÔNG TY TNHH VẬN TẢI VÀ XÂY DỰNG ANH ĐỨC, 0109588654,/0109588654-cong-ty-tnhh-van-tai-va-xay-dung-anh-duc
CÔNG TY TNHH MÂY TRE ĐAN LỰC NGUYỆT, 0109421207,/0109421207-cong-ty-tnhh-may-tre-dan-luc-nguyet
CÔNG TY TNHH SẢN XUẤT VÀ KINH DOANH HẢI ANH, 0109362826,/0109362826-cong-ty-tnhh-san-xuat-va-kinh-doanh-hai-anh
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI VÀ VẬN TẢI HẢI PHÁT, 0109315657,/0109315657-cong-ty-tnhh-san-xuat-thuong-mai-va-van-tai-hai-phat
CÔNG TY TNHH ĐẦU TƯ & PHÁT TRIỂN THƯƠNG MẠI JOSENDO, 0109171557,/0109171557-cong-ty-tnhh-dau-tu-phat-trien-thuong-mai-josendo
CÔNG TY CỔ PHẦN KISATO VIỆT NHẬT, 0109157665,/0109157665-cong-ty-co-phan-kisato-viet-nhat
CHI NHÁNH - CÔNG TY CỔ PHẦN MAY QUỐC TẾ ĐÔNG DƯƠNG, 0108956915-001,/0108956915-001-chi-nhanh-cong-ty-co-phan-may-quoc-te-dong-duong
CÔNG TY TNHH XUẤT NHẬP KHẨU DƯỢC PHẨM ĐẠI THẮNG, 0108951427,/0108951427-cong-ty-tnhh-xuat-nhap-khau-duoc-pham-dai-thang
CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ NỘI THẤT AN PHÁT, 0108885492,/0108885492-cong-ty-co-phan-thuong-mai-va-noi-that-an-phat
CÔNG TY TRÁCH NHIỆM HỮU HẠN ANT (HN) - CHI NHÁNH CHƯƠNG MỸ, 0800274232-003,/0800274232-003-cong-ty-trach-nhiem-huu-han-ant-hn-chi-nhanh-chuong-my
CÔNG TY TNHH ECONFARMS VIỆT NAM, 0108385933,/0108385933-cong-ty-tnhh-econfarms-viet-nam
CÔNG TY TNHH TƯ VẤN ĐẦU TƯ VÀ PHÁT TRIỂN VIETNAM LINK, 0107823197,/0107823197-cong-ty-tnhh-tu-van-dau-tu-va-phat-trien-vietnam-link
CÔNG TY CỔ PHẦN TẬP ĐOÀN XUÂN HỒNG PHÚC, 0108002651,/0108002651-cong-ty-co-phan-tap-doan-xuan-hong-phuc
TRƯỜNG THCS LƯƠNG MỸ, 0103211186,/0103211186-truong-thcs-luong-my
TRƯỜNG TIỂU HỌC HOÀNG VĂN THỤ, 0103705996,/0103705996-truong-tieu-hoc-hoang-van-thu
UBND XÃ HOÀNG VĂN THỤ, 0103995847,/0103995847-ubnd-xa-hoang-van-thu
TRƯỜNG THCS HOÀNG VĂN THỤ, 0103996110,/0103996110-truong-thcs-hoang-van-thu
TRƯỜNG MẦM NON HOÀNG VĂN THỤ, 0104130606,/0104130606-truong-mam-non-hoang-van-thu
CÔNG TY CỔ PHẦN DK ENC VIỆT NAM, 0105748924,/0105748924-cong-ty-co-phan-dk-enc-viet-nam
CÔNG TY TNHH PHÁT TRIỂN ĐẦU TƯ TRẦN NAM, 0105908744,/0105908744-cong-ty-tnhh-phat-trien-dau-tu-tran-nam
CÔNG TY TNHH PHÁT TRIỂN KINH DOANH THƯƠNG MẠI PHẠM TUÂN, 0105910888,/0105910888-cong-ty-tnhh-phat-trien-kinh-doanh-thuong-mai-pham-tuan
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VÀ DỊCH VỤ PHÁT TRIỂN TRUNG DŨNG, 0105959033,/0105959033-cong-ty-tnhh-dau-tu-thuong-mai-va-dich-vu-phat-trien-trung-dung
CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ VÀ XUẤT NHẬP KHẨU THANH HẰNG, 0105959019,/0105959019-cong-ty-tnhh-thuong-mai-dau-tu-va-xuat-nhap-khau-thanh-hang
Nguyễn Văn Ngôn, Mã số thuế cá nhân: 0106248473,/Mã số thuế cá nhân: 0106248473-nguyen-van-ngon
CÔNG TY CỔ PHẦN BST HÀ NỘI, 0106275205,/0106275205-cong-ty-co-phan-bst-ha-noi
CÔNG TY CỔ PHẦN GỐM HÀ NỘI, 0106475821,/0106475821-cong-ty-co-phan-gom-ha-noi
CÔNG TY TNHH THƯƠNG MẠI & CƠ KHÍ XÂY DỰNG GIA NGUYỄN, 0106521570,/0106521570-cong-ty-tnhh-thuong-mai-co-khi-xay-dung-gia-nguyen
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI PHƯƠNG HIỀN, 0106558771,/0106558771-cong-ty-tnhh-san-xuat-va-thuong-mai-phuong-hien
TRUNG TÂM TM & DV TB MÁY VĂN PHÒNG BẮC TOÀN CẦU, 0106618406,/0106618406-trung-tam-tm-dv-tb-may-van-phong-bac-toan-cau
CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI VÀ DỊCH VỤ BÍCH VŨ, 0106725831,/0106725831-cong-ty-tnhh-phat-trien-thuong-mai-va-dich-vu-bich-vu
CÔNG TY TNHH THƯƠNG MẠI & CƠ KHÍ XÂY DỰNG ĐỨC TUẤN, 0106811576,/0106811576-cong-ty-tnhh-thuong-mai-co-khi-xay-dung-duc-tuan
CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU LƯU VŨ, 0106880160,/0106880160-cong-ty-co-phan-thuong-mai-va-xuat-nhap-khau-luu-vu
TRƯỜNG MẦM NON VĂN MỸ, 0107010829,/0107010829-truong-mam-non-van-my
Phạm Thị Đình Hoà, Mã số thuế cá nhân: 0107154958,/Mã số thuế cá nhân: 0107154958-pham-thi-dinh-hoa
CÔNG TY TNHH VẬN TẢI VÀ THƯƠNG MẠI MAI THƯƠNG, 0107162236,/0107162236-cong-ty-tnhh-van-tai-va-thuong-mai-mai-thuong
CÔNG TY TNHH NHÀ MÁY LIÊN DOANH DƯỢC QUỐC TẾ ANNA KOREA, 0107328354,/0107328354-cong-ty-tnhh-nha-may-lien-doanh-duoc-quoc-te-anna-korea
CÔNG TY CP DƯỢC PHẨM CK PHARMA, 0107497105,/0107497105-cong-ty-cp-duoc-pham-ck-pharma
HỢP TÁC XÃ AN TIẾN, 0107537005,/0107537005-hop-tac-xa-an-tien
CÔNG TY TNHH PHÁT TRIỂN VÀ THƯƠNG MẠI CÔNG NGHỆ BẮC TOÀN CẦU, 0107928922,/0107928922-cong-ty-tnhh-phat-trien-va-thuong-mai-cong-nghe-bac-toan-cau
CÔNG TY TNHH THỂ THAO DUY AN, 0107953982,/0107953982-cong-ty-tnhh-the-thao-duy-an
CÔNG TY CỔ PHẦN XÂY DỰNG VÀ DỊCH VỤ THƯƠNG MẠI CHẤT NHẤT, 0108139342,/0108139342-cong-ty-co-phan-xay-dung-va-dich-vu-thuong-mai-chat-nhat
CÔNG TY TNHH TƯ VẤN ĐẦU TƯ XÂY DỰNG VÀ MÔI TRƯỜNG ABC HÀ NỘI, 0108388003,/0108388003-cong-ty-tnhh-tu-van-dau-tu-xay-dung-va-moi-truong-abc-ha-noi
CÔNG TY TNHH HOÀNG GIA D&T VIỆT NAM, 0108516128,/0108516128-cong-ty-tnhh-hoang-gia-d-t-viet-nam
CÔNG TY TNHH THƯƠNG MẠI VÀ KINH DOANH BẢO TRANG, 0105917435,/0105917435-cong-ty-tnhh-thuong-mai-va-kinh-doanh-bao-trang
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI TỔNG HỢP CHIẾN THẮNG, 0105934335,/0105934335-cong-ty-tnhh-dau-tu-thuong-mai-tong-hop-chien-thang
CÔNG TY TNHH LƯƠNG AN THỊNH, 0105931260,/0105931260-cong-ty-tnhh-luong-an-thinh
CÔNG TY TNHH XUẤT NHẬP KHẨU DƯỢC PHẨM TONIC - QUANG PHÁT, 0108339341,/0108339341-cong-ty-tnhh-xuat-nhap-khau-duoc-pham-tonic-quang-phat
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VŨ PHONG, 0108004962,/0108004962-cong-ty-tnhh-dau-tu-thuong-mai-vu-phong
CÔNG TY CỔ PHẦN XÍ NGHIỆP DƯỢC TRUNG ƯƠNG 5, 0108143349,/0108143349-cong-ty-co-phan-xi-nghiep-duoc-trung-uong-5
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TÙNG TRÚC, 0106100445,/0106100445-cong-ty-tnhh-san-xuat-va-thuong-mai-tung-truc
CÔNG TY TNHH LD QUỐC TẾ AN NA KOREA, 0106088043,/0106088043-cong-ty-tnhh-ld-quoc-te-an-na-korea
CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN NHẬT DƯƠNG, 0105921583,/0105921583-cong-ty-tnhh-dau-tu-va-phat-trien-nhat-duong
CÔNG TY TNHH QUỐC TẾ THƯƠNG MẠI DỊCH VỤ DU LỊCH TUẤN KHANH, 0106182159,/0106182159-cong-ty-tnhh-quoc-te-thuong-mai-dich-vu-du-lich-tuan-khanh
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ĂN UỐNG TÂM AN, 0108404632,/0108404632-cong-ty-tnhh-thuong-mai-va-dich-vu-an-uong-tam-an
CHI NHÁNH CÔNG TY TNHH MTV ĐT & PT NÔNG NGHIỆP HÀ NỘI - XN CHÈ LƯƠNG MỸ, 0100103305-008,/0100103305-008-chi-nhanh-cong-ty-tnhh-mtv-dt-pt-nong-nghiep-ha-noi-xn-che-luong-my
CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG 556 HÀ NỘI, 0106775409,/0106775409-cong-ty-co-phan-dau-tu-xay-dung-556-ha-noi
"CÔNG TY TNHH SẢN XUẤT, THƯƠNG MẠI, DỊCH VỤ, XUẤT NHẬP KHẨU LONG TRANG", 0106184773,/0106184773-cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-xuat-nhap-khau-long-trang
CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ LẠC HÒA TRUNG, 0105897517,/0105897517-cong-ty-tnhh-thuong-mai-dau-tu-lac-hoa-trung
CHI NHÁNH - CÔNG TY CỔ PHẦN ĐẦU TƯ KINH TẾ HỒNG HÀ, 0100509263-003,/0100509263-003-chi-nhanh-cong-ty-co-phan-dau-tu-kinh-te-hong-ha
CÔNG TY TNHH PHÁT TRIỂN XÂY DỰNG VÀ THƯƠNG MẠI TUẤN ANH, 0106010537,/0106010537-cong-ty-tnhh-phat-trien-xay-dung-va-thuong-mai-tuan-anh
CÔNG TY TNHH ĐẦU TƯ SẢN XUẤT THƯƠNG MẠI THÀNH TÚ, 0105913783,/0105913783-cong-ty-tnhh-dau-tu-san-xuat-thuong-mai-thanh-tu
CÔNG TY TNHH THƯƠNG MẠI VÀ ĐẦU TƯ ĐÔNG ANH HÀ NỘI, 0106530254,/0106530254-cong-ty-tnhh-thuong-mai-va-dau-tu-dong-anh-ha-noi
CÔNG TY CỔ PHẦN CƠ ĐIỆN VÀ XÂY DỰNG CƯỜNG THỊNH, 0105814045,/0105814045-cong-ty-co-phan-co-dien-va-xay-dung-cuong-thinh
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ CHÂU AN, 0105844709,/0105844709-cong-ty-tnhh-dau-tu-thuong-mai-dich-vu-chau-an
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ TRANG THANH HUYỀN, 0105879444,/0105879444-cong-ty-tnhh-thuong-mai-va-dich-vu-trang-thanh-huyen
CÔNG TY CỔ PHẦN Đ&T HN, 0105771539,/0105771539-cong-ty-co-phan-d-t-hn
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI SÔNG LÔ, 0105421196,/0105421196-cong-ty-tnhh-san-xuat-va-thuong-mai-song-lo
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI HÓA CHẤT PHƯƠNG NAM, 0105841306,/0105841306-cong-ty-tnhh-san-xuat-va-thuong-mai-hoa-chat-phuong-nam
CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG TÂM VIỆT, 0104789597,/0104789597-cong-ty-tnhh-dau-tu-xay-dung-tam-viet
CÔNG TY CỔ PHẦN SẢN XUẤT VÀ XUẤT NHẬP KHẨU EUROVINAMEX, 0104074937,/0104074937-cong-ty-co-phan-san-xuat-va-xuat-nhap-khau-eurovinamex
CÔNG TY CỔ PHẦN XÂY DỰNG THƯƠNG MẠI XUÂN TRƯỜNG NINH, 0105184964,/0105184964-cong-ty-co-phan-xay-dung-thuong-mai-xuan-truong-ninh
CÔNG TY CỔ PHẦN GIỐNG GIA CẦM LƯƠNG MỸ, 0500237529,/0500237529-cong-ty-co-phan-giong-gia-cam-luong-my
CÔNG TY TNHH ĐỒNG ĐỘI, 0500556525,/0500556525-cong-ty-tnhh-dong-doi
TRƯỜNG TIỂU HỌC LƯƠNG MỸ, 0500607226,/0500607226-truong-tieu-hoc-luong-my
CÔNG TY CỔ PHẦN ĐẦU TƯ HÀ NỘI INDEX, 0104270603,/0104270603-cong-ty-co-phan-dau-tu-ha-noi-index
CÔNG TY CỔ PHẦN DK ENC VIỆT NAM, 0500533895,/0500533895-cong-ty-co-phan-dk-enc-viet-nam
CÔNG TY TNHH THƯƠNG MẠI VÀ KINH DOANH VẬN TẢI ANH VÂN, 0105204089,/0105204089-cong-ty-tnhh-thuong-mai-va-kinh-doanh-van-tai-anh-van
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VÀ DỊCH VỤ TỔNG HỢP ĐỨC LONG, 0105604866,/0105604866-cong-ty-tnhh-dau-tu-thuong-mai-va-dich-vu-tong-hop-duc-long
CÔNG TY TNHH DỊCH VỤ SẢN XUẤT VÀ THƯƠNG MẠI HẢI ĐĂNG, 0105376183,/0105376183-cong-ty-tnhh-dich-vu-san-xuat-va-thuong-mai-hai-dang
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ TỔNG HỢP HOÀNG BIÊN, 0105761354,/0105761354-cong-ty-tnhh-thuong-mai-va-dich-vu-tong-hop-hoang-bien
CÔNG TY TNHH ĐẦU TƯ KIM SƠN, 0105110257,/0105110257-cong-ty-tnhh-dau-tu-kim-son
CÔNG TY TNHH MINH PHONG, 0500446441,/0500446441-cong-ty-tnhh-minh-phong
PHẠM ĐÌNH PHƯƠNG, 0103995847-001,/0103995847-001-pham-dinh-phuong
"CÔNG TY TNHH TRIỂN HƯNG (CHUYỂN ĐỔI TỪ: CTY CP TRIỂN HƯNG, SỐ ĐKKD 0303000574)", 0500538371,/0500538371-cong-ty-tnhh-trien-hung-chuyen-doi-tu-cty-cp-trien-hung-so-dkkd-0303000574
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ VẬN TẢI HIỀN MINH, 0104610923,/0104610923-cong-ty-tnhh-thuong-mai-va-dich-vu-van-tai-hien-minh
CÔNG TY TNHH PHÁT TRIỂN XÂY DỰNG VÀ THƯƠNG MẠI HUY ĐỘ, 0104246135,/0104246135-cong-ty-tnhh-phat-trien-xay-dung-va-thuong-mai-huy-do
CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI BẠCH DƯƠNG, 0103749697,/0103749697-cong-ty-co-phan-dau-tu-phat-trien-thuong-mai-bach-duong
CÔNG TY TNHH CÔNG NGHIỆP XÂY DỰNG VÀ THƯƠNG MẠI NGỌC ANH, 0104027415,/0104027415-cong-ty-tnhh-cong-nghiep-xay-dung-va-thuong-mai-ngoc-anh
CÔNG TY TNHH PHÚC ĐẠI AN, 0102335781,/0102335781-cong-ty-tnhh-phuc-dai-an
CÔNG TY TNHH HỒNG LAN, 0103084442,/0103084442-cong-ty-tnhh-hong-lan
DOANH NGHIỆP TƯ NHÂN QUANG CƯỜNG, 0500395814,/0500395814-doanh-nghiep-tu-nhan-quang-cuong
CÔNG TY TNHH PHÁT TRIỂN VÀ THƯƠNG MẠI NGUYỄN KHÔI, 0102551567,/0102551567-cong-ty-tnhh-phat-trien-va-thuong-mai-nguyen-khoi
CÔNG TY CỔ PHẦN XÂY DỰNG BST, 0105081461,/0105081461-cong-ty-co-phan-xay-dung-bst
CÔNG TY TNHH PHƯƠNG HIỀN, 0500466871,/0500466871-cong-ty-tnhh-phuong-hien
CÔNG TY TNHH CÔNG NGHỆ VÀ ĐẦU TƯ THƯƠNG MẠI HƯNG PHÁT, 0105052809,/0105052809-cong-ty-tnhh-cong-nghe-va-dau-tu-thuong-mai-hung-phat
CÔNG TY TNHH THƯƠNG MẠI VẬN TẢI MINH DŨNG, 0104387658,/0104387658-cong-ty-tnhh-thuong-mai-van-tai-minh-dung
CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ XÂY DỰNG PHƯƠNG ĐÔNG, 0102078887,/0102078887-cong-ty-tnhh-thuong-mai-dau-tu-xay-dung-phuong-dong
CÔNG TY TNHH THỰC PHẨM HẢI NAM VIỆT NAM, 0110828565,/0110828565-cong-ty-tnhh-thuc-pham-hai-nam-viet-nam
CÔNG TY TNHH CÔNG NGHỆ SỐ VŨ KHÔI HUY, 0110771460,/0110771460-cong-ty-tnhh-cong-nghe-so-vu-khoi-huy
CÔNG TY CỔ PHẦN CƠ ĐIỆN VÀ PHÒNG CHÁY CHỮA CHÁY TRƯỜNG PHÁT, 0110745855,/0110745855-cong-ty-co-phan-co-dien-va-phong-chay-chua-chay-truong-phat
CÔNG TY TNHH KINH DOANH THƯƠNG MẠI LÊ LỰC, 0110562629,/0110562629-cong-ty-tnhh-kinh-doanh-thuong-mai-le-luc
CÔNG TY TNHH TM VÂN HOA, 0110528385,/0110528385-cong-ty-tnhh-tm-van-hoa
CÔNG TY TNHH QUẢNG CÁO & NỘI THẤT VŨ GIA DESIGN, 0110525024,/0110525024-cong-ty-tnhh-quang-cao-noi-that-vu-gia-design
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ XÂY DỰNG VĂN TRỌNG, 0110518556,/0110518556-cong-ty-tnhh-thuong-mai-va-dich-vu-xay-dung-van-trong
CÔNG TY TNHH BS BRIGHT STAR, 0110508597,/0110508597-cong-ty-tnhh-bs-bright-star
CÔNG TY TNHH TM THANH HÒA VN, 0110494295,/0110494295-cong-ty-tnhh-tm-thanh-hoa-vn
CÔNG TY CỔ PHẦN GIÁ ĐỖ SẠCH HỒNG PHONG, 0110400755,/0110400755-cong-ty-co-phan-gia-do-sach-hong-phong
CÔNG TY TNHH GIẦY T & G, 0110386532,/0110386532-cong-ty-tnhh-giay-t-g
CÔNG TY CỔ PHẦN GIÁ ĐỖ SẠCH CHƯƠNG MỸ, 0110376703,/0110376703-cong-ty-co-phan-gia-do-sach-chuong-my
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY LẮP TIẾN ĐẠT, 0110357757,/0110357757-cong-ty-tnhh-thuong-mai-dich-vu-xay-lap-tien-dat
CÔNG TY CỔ PHẦN XÂY DỰNG VÀ MÔI TRƯỜNG ĐÔNG Á, 0110317698,/0110317698-cong-ty-co-phan-xay-dung-va-moi-truong-dong-a
CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN TÂN HÀ CHUNG, 0110308929,/0110308929-cong-ty-tnhh-dau-tu-va-phat-trien-tan-ha-chung
CÔNG TY TNHH XÂY LẮP CƠ ĐIỆN HÀ THÀNH, 0110251937,/0110251937-cong-ty-tnhh-xay-lap-co-dien-ha-thanh
CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI THẢO HÀ, 0110173252,/0110173252-cong-ty-tnhh-xay-dung-va-thuong-mai-thao-ha
CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN ĐÔNG Á, 0110145992,/0110145992-cong-ty-co-phan-phat-trien-bat-dong-san-dong-a
CÔNG TY TNHH SẢN XUẤT VẬT TƯ ĐÓNG GÓI CÔNG NGHIỆP HÙNG OANH, 0110129990,/0110129990-cong-ty-tnhh-san-xuat-vat-tu-dong-goi-cong-nghiep-hung-oanh
CÔNG TY CỔ PHẦN EDU PROGRESSION – CHI NHÁNH CHƯƠNG MỸ, 2802853937-002,/2802853937-002-cong-ty-co-phan-edu-progression-chi-nhanh-chuong-my
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI VÀ XÂY DỰNG DUY ANH, 0109566241,/0109566241-cong-ty-tnhh-dich-vu-thuong-mai-va-xay-dung-duy-anh
CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI Ô TÔ XUÂN ĐỨC, 0109417338,/0109417338-cong-ty-co-phan-dau-tu-thuong-mai-o-to-xuan-duc
CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT CƠ KHÍ XÂY DỰNG KIM NGÂN, 0109193448,/0109193448-cong-ty-tnhh-thuong-mai-va-san-xuat-co-khi-xay-dung-kim-ngan
CÔNG TY TNHH TƯ VẤN VIỆC LÀM LỢI HOA, 0108929125,/0108929125-cong-ty-tnhh-tu-van-viec-lam-loi-hoa
CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG DỊCH VỤ & THƯƠNG MẠI ĐỨC HÀ, 0108690045,/0108690045-cong-ty-tnhh-dau-tu-xay-dung-dich-vu-thuong-mai-duc-ha
CÔNG TY TNHH MAY KHÔI KIỀU HÀ NỘI, 0108679612,/0108679612-cong-ty-tnhh-may-khoi-kieu-ha-noi
CÔNG TY TRÁCH NHIỆM HỮU HẠN DỊCH VỤ MỸ PHẨM TẦM NHÌN MỚI, 0106919259,/0106919259-cong-ty-trach-nhiem-huu-han-dich-vu-my-pham-tam-nhin-moi
CÔNG TY TNHH SẢN XUẤT VÀ ĐẦU TƯ XÂY DỰNG AN PHÚ, 0107809280,/0107809280-cong-ty-tnhh-san-xuat-va-dau-tu-xay-dung-an-phu
TRƯỜNG THCS HỒNG PHONG, 0103319077,/0103319077-truong-thcs-hong-phong
TRƯỜNG TIỂU HỌC HỒNG PHONG, 0103319694,/0103319694-truong-tieu-hoc-hong-phong
TRƯỜNG MẦM NON HỒNG PHONG, 0104130557,/0104130557-truong-mam-non-hong-phong
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ HẠNH LIÊN, 0105892406,/0105892406-cong-ty-tnhh-dau-tu-thuong-mai-dich-vu-hanh-lien
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI TỔNG HỢP PHƯƠNG THẢO, 0105913864,/0105913864-cong-ty-tnhh-dau-tu-thuong-mai-tong-hop-phuong-thao
